master_id,entry_type,russian,russian_no_accent,japanese,pos,gender,number,imperfective,perfective,aspect_pair_key,case_pattern,source_rounds,source_sections,source_context,frequency,duplicate_group,level,category,card_direction,front,answer,back,tags,needs_review,review_status,review_note,include_in_app,original_card_ids,confidence
m0364,vocab,ва́жный,важныи,重要な,形容詞,,,,,,,84,文法I/和文露訳,形容詞・語形変化候補,1,важныи,2,adjective,ru→ja / ja→ru候補,ва́жный,重要な,"答え：重要な
品詞：形容詞
出典候補：第84回
状態：校正用・未確認",russian2;形容詞;校正用,yes,未確認,v03追加。出典回・アクセント・訳語を要確認。,no,,0.70
m0365,vocab,гла́вный,главныи,主要な,形容詞,,,,,,,86,文法I/和文露訳,形容詞・語形変化候補,1,главныи,2,adjective,ru→ja / ja→ru候補,гла́вный,主要な,"答え：主要な
品詞：形容詞
出典候補：第86回
状態：校正用・未確認",russian2;形容詞;校正用,yes,未確認,v03追加。出典回・アクセント・訳語を要確認。,no,,0.70
m0366,vocab,осо́бый,особыи,特別な,形容詞,,,,,,,60,文法I/和文露訳,形容詞・語形変化候補,1,особыи,2,adjective,ru→ja / ja→ru候補,осо́бый,特別な,"答え：特別な
品詞：形容詞
出典候補：第60回
状態：校正用・未確認",russian2;形容詞;校正用,yes,未確認,v03追加。出典回・アクセント・訳語を要確認。,no,,0.70
m0367,vocab,па́смурный,пасмурныи,曇った,形容詞,,,,,,,66,文法I/和文露訳,形容詞・語形変化候補,1,пасмурныи,2,adjective,ru→ja / ja→ru候補,па́смурный,曇った,"答え：曇った
品詞：形容詞
出典候補：第66回
状態：校正用・未確認",russian2;形容詞;校正用,yes,未確認,v03追加。出典回・アクセント・訳語を要確認。,no,,0.70
m0368,vocab,благоприя́тный,благоприятныи,好都合な,形容詞,,,,,,,68,文法I/和文露訳,形容詞・語形変化候補,1,благоприятныи,2,adjective,ru→ja / ja→ru候補,благоприя́тный,好都合な,"答え：好都合な
品詞：形容詞
出典候補：第68回
状態：校正用・未確認",russian2;形容詞;校正用,yes,未確認,v03追加。出典回・アクセント・訳語を要確認。,no,,0.70
m0369,vocab,све́жий,свежии,新鮮な,形容詞,,,,,,,70,文法I/和文露訳,形容詞・語形変化候補,1,свежии,2,adjective,ru→ja / ja→ru候補,све́жий,新鮮な,"答え：新鮮な
品詞：形容詞
出典候補：第70回
状態：校正用・未確認",russian2;形容詞;校正用,yes,未確認,v03追加。出典回・アクセント・訳語を要確認。,no,,0.70
m0370,vocab,си́льный,сильныи,強い,形容詞,,,,,,,72,文法I/和文露訳,形容詞・語形変化候補,1,сильныи,2,adjective,ru→ja / ja→ru候補,си́льный,強い,"答え：強い
品詞：形容詞
出典候補：第72回
状態：校正用・未確認",russian2;形容詞;校正用,yes,未確認,v03追加。出典回・アクセント・訳語を要確認。,no,,0.70
m0371,vocab,сла́бый,слабыи,弱い,形容詞,,,,,,,74,文法I/和文露訳,形容詞・語形変化候補,1,слабыи,2,adjective,ru→ja / ja→ru候補,сла́бый,弱い,"答え：弱い
品詞：形容詞
出典候補：第74回
状態：校正用・未確認",russian2;形容詞;校正用,yes,未確認,v03追加。出典回・アクセント・訳語を要確認。,no,,0.70
m0372,vocab,то́чный,точныи,正確な,形容詞,,,,,,,76,文法I/和文露訳,形容詞・語形変化候補,1,точныи,2,adjective,ru→ja / ja→ru候補,то́чный,正確な,"答え：正確な
品詞：形容詞
出典候補：第76回
状態：校正用・未確認",russian2;形容詞;校正用,yes,未確認,v03追加。出典回・アクセント・訳語を要確認。,no,,0.70
m0373,vocab,похо́жий,похожии,似ている,形容詞,,,,,,,78,文法I/和文露訳,形容詞・語形変化候補,1,похожии,2,adjective,ru→ja / ja→ru候補,похо́жий,似ている,"答え：似ている
品詞：形容詞
出典候補：第78回
状態：校正用・未確認",russian2;形容詞;校正用,yes,未確認,v03追加。出典回・アクセント・訳語を要確認。,no,,0.70
m0374,vocab,разный,разныи,さまざまな／違う,形容詞,,,,,,,82,文法I/和文露訳,形容詞・語形変化候補,1,разныи,2,adjective,ru→ja / ja→ru候補,разный,さまざまな／違う,"答え：さまざまな／違う
品詞：形容詞
出典候補：第82回
状態：校正用・未確認",russian2;形容詞;校正用,yes,未確認,v03追加。出典回・アクセント・訳語を要確認。,no,,0.70
m0375,vocab,одина́ковый,одинаковыи,同じ,形容詞,,,,,,,84,文法I/和文露訳,形容詞・語形変化候補,1,одинаковыи,2,adjective,ru→ja / ja→ru候補,одина́ковый,同じ,"答え：同じ
品詞：形容詞
出典候補：第84回
状態：校正用・未確認",russian2;形容詞;校正用,yes,未確認,v03追加。出典回・アクセント・訳語を要確認。,no,,0.70
m0376,vocab,краси́вый,красивыи,美しい,形容詞,,,,,,,86,文法I/和文露訳,形容詞・語形変化候補,1,красивыи,2,adjective,ru→ja / ja→ru候補,краси́вый,美しい,"答え：美しい
品詞：形容詞
出典候補：第86回
状態：校正用・未確認",russian2;形容詞;校正用,yes,未確認,v03追加。出典回・アクセント・訳語を要確認。,no,,0.70
m0377,vocab,изве́стный,известныи,有名な,形容詞,,,,,,,60,文法I/和文露訳,形容詞・語形変化候補,1,известныи,2,adjective,ru→ja / ja→ru候補,изве́стный,有名な,"答え：有名な
品詞：形容詞
出典候補：第60回
状態：校正用・未確認",russian2;形容詞;校正用,yes,未確認,v03追加。出典回・アクセント・訳語を要確認。,no,,0.70
m0378,vocab,иностра́нный,иностранныи,外国の,形容詞,,,,,,,62,文法I/和文露訳,形容詞・語形変化候補,1,иностранныи,2,adjective,ru→ja / ja→ru候補,иностра́нный,外国の,"答え：外国の
品詞：形容詞
出典候補：第62回
状態：校正用・未確認",russian2;形容詞;校正用,yes,未確認,v03追加。出典回・アクセント・訳語を要確認。,no,,0.70
m0379,vocab,ме́стный,местныи,現地の／地元の,形容詞,,,,,,,64,文法I/和文露訳,形容詞・語形変化候補,1,местныи,2,adjective,ru→ja / ja→ru候補,ме́стный,現地の／地元の,"答え：現地の／地元の
品詞：形容詞
出典候補：第64回
状態：校正用・未確認",russian2;形容詞;校正用,yes,未確認,v03追加。出典回・アクセント・訳語を要確認。,no,,0.70
m0380,vocab,нача́льный,начальныи,初級の,形容詞,,,,,,,66,文法I/和文露訳,形容詞・語形変化候補,1,начальныи,2,adjective,ru→ja / ja→ru候補,нача́льный,初級の,"答え：初級の
品詞：形容詞
出典候補：第66回
状態：校正用・未確認",russian2;形容詞;校正用,yes,未確認,v03追加。出典回・アクセント・訳語を要確認。,no,,0.70
m0381,vocab,сре́дний,среднии,中等の／平均の,形容詞,,,,,,,68,文法I/和文露訳,形容詞・語形変化候補,1,среднии,2,adjective,ru→ja / ja→ru候補,сре́дний,中等の／平均の,"答え：中等の／平均の
品詞：形容詞
出典候補：第68回
状態：校正用・未確認",russian2;形容詞;校正用,yes,未確認,v03追加。出典回・アクセント・訳語を要確認。,no,,0.70
m0382,vocab,вы́сший,высшии,高等の,形容詞,,,,,,,70,文法I/和文露訳,形容詞・語形変化候補,1,высшии,2,adjective,ru→ja / ja→ru候補,вы́сший,高等の,"答え：高等の
品詞：形容詞
出典候補：第70回
状態：校正用・未確認",russian2;形容詞;校正用,yes,未確認,v03追加。出典回・アクセント・訳語を要確認。,no,,0.70
m0383,vocab,обяза́тельный,обязательныи,義務的な,形容詞,,,,,,,72,文法I/和文露訳,形容詞・語形変化候補,1,обязательныи,2,adjective,ru→ja / ja→ru候補,обяза́тельный,義務的な,"答え：義務的な
品詞：形容詞
出典候補：第72回
状態：校正用・未確認",russian2;形容詞;校正用,yes,未確認,v03追加。出典回・アクセント・訳語を要確認。,no,,0.70
m0384,vocab,коли́чественный,количественныи,数量的な,形容詞,,,,,,,74,文法I/和文露訳,形容詞・語形変化候補,1,количественныи,2,adjective,ru→ja / ja→ru候補,коли́чественный,数量的な,"答え：数量的な
品詞：形容詞
出典候補：第74回
状態：校正用・未確認",russian2;形容詞;校正用,yes,未確認,v03追加。出典回・アクセント・訳語を要確認。,no,,0.70
m0385,vocab,ка́чественный,качественныи,質的な,形容詞,,,,,,,76,文法I/和文露訳,形容詞・語形変化候補,1,качественныи,2,adjective,ru→ja / ja→ru候補,ка́чественный,質的な,"答え：質的な
品詞：形容詞
出典候補：第76回
状態：校正用・未確認",russian2;形容詞;校正用,yes,未確認,v03追加。出典回・アクセント・訳語を要確認。,no,,0.70
m0386,vocab,экономи́ческий,экономическии,経済の,形容詞,,,,,,,78,文法I/和文露訳,形容詞・語形変化候補,1,экономическии,2,adjective,ru→ja / ja→ru候補,экономи́ческий,経済の,"答え：経済の
品詞：形容詞
出典候補：第78回
状態：校正用・未確認",russian2;形容詞;校正用,yes,未確認,v03追加。出典回・アクセント・訳語を要確認。,no,,0.70
m0387,vocab,социа́льный,социальныи,社会の,形容詞,,,,,,,82,文法I/和文露訳,形容詞・語形変化候補,1,социальныи,2,adjective,ru→ja / ja→ru候補,социа́льный,社会の,"答え：社会の
品詞：形容詞
出典候補：第82回
状態：校正用・未確認",russian2;形容詞;校正用,yes,未確認,v03追加。出典回・アクセント・訳語を要確認。,no,,0.70
m0388,vocab,тру́дный,трудныи,難しい,形容詞,,,,,,,84,文法I/和文露訳,形容詞・語形変化候補,1,трудныи,2,adjective,ru→ja / ja→ru候補,тру́дный,難しい,"答え：難しい
品詞：形容詞
出典候補：第84回
状態：校正用・未確認",russian2;形容詞;校正用,yes,未確認,v03追加。出典回・アクセント・訳語を要確認。,no,,0.70
m0389,vocab,лёгкий,легкии,軽い／簡単な,形容詞,,,,,,,86,文法I/和文露訳,形容詞・語形変化候補,1,легкии,2,adjective,ru→ja / ja→ru候補,лёгкий,軽い／簡単な,"答え：軽い／簡単な
品詞：形容詞
出典候補：第86回
状態：校正用・未確認",russian2;形容詞;校正用,yes,未確認,v03追加。出典回・アクセント・訳語を要確認。,no,,0.70
m0390,vocab,тя́жёлый,тяжелыи,重い／困難な,形容詞,,,,,,,60,文法I/和文露訳,形容詞・語形変化候補,1,тяжелыи,2,adjective,ru→ja / ja→ru候補,тя́жёлый,重い／困難な,"答え：重い／困難な
品詞：形容詞
出典候補：第60回
状態：校正用・未確認",russian2;形容詞;校正用,yes,未確認,v03追加。出典回・アクセント・訳語を要確認。,no,,0.70
m0391,vocab,поле́зный,полезныи,役に立つ,形容詞,,,,,,,62,文法I/和文露訳,形容詞・語形変化候補,1,полезныи,2,adjective,ru→ja / ja→ru候補,поле́зный,役に立つ,"答え：役に立つ
品詞：形容詞
出典候補：第62回
状態：校正用・未確認",russian2;形容詞;校正用,yes,未確認,v03追加。出典回・アクセント・訳語を要確認。,no,,0.70
m0392,vocab,свобо́дный,свободныи,自由な,形容詞,,,,,,,64,文法I/和文露訳,形容詞・語形変化候補,1,свободныи,2,adjective,ru→ja / ja→ru候補,свобо́дный,自由な,"答え：自由な
品詞：形容詞
出典候補：第64回
状態：校正用・未確認",russian2;形容詞;校正用,yes,未確認,v03追加。出典回・アクセント・訳語を要確認。,no,,0.70
